,AAPL,AIG,DIS,GE,HD,HON,HPQ,IBM,INTC,MMM,MO,MRK,MSFT,DJI
2015/1/8,111.89,54.24,93.79,24.37,106.72,100.6,40.68,158.42,36.69,163.63,50.72,62.85,47.59,17907.9
2015/1/9,112.01,53.32,94.25,24.03,104.89,98.93,40.67,159.11,36.76,161.62,50.6,62.56,47.19,17737.4
2015/1/12,109.25,52.36,94.46,23.98,104.42,98.45,39.92,156.44,36.6,160.74,50.92,62.3,46.6,17640.8
2015/1/13,110.22,51.87,95.19,23.86,103.73,99.15,39.81,156.81,36.5,160.62,51.32,62.19,46.36,17613.7
2015/1/14,109.8,51.38,94.23,23.78,102.64,98.69,39.46,155.8,36.35,159.84,51.73,62.64,45.96,17427.1
2015/1/15,106.82,50.4,94.35,23.58,101.01,97.11,38.19,154.57,36.19,159.66,52.47,61.88,45.48,17320.7
2015/1/16,105.99,51.11,95.18,23.59,104.12,98.22,38.34,157.14,36.45,162,53.05,63.03,46.24,17511.6
2015/1/20,108.72,50.65,94.74,23.85,103.25,98.98,38.62,156.95,36.09,161.94,53.83,62.61,46.39,17515.2
2015/1/21,109.55,50.83,94.17,24.04,103.53,99.25,38.57,152.09,36.48,162.54,54.27,62.16,45.92,17554.3
2015/1/22,112.4,52.28,95.15,24.28,106.07,99.39,40.06,155.39,36.91,165.89,54.66,62.59,47.13,17814
2015/1/23,112.98,51.51,94.72,24.48,105.37,102.5,40.08,155.87,36.45,164.02,54.19,62.49,47.18,17672.6
2015/1/26,113.1,51.21,94.97,24.59,106.36,101.89,38.84,156.36,35.81,164.24,54.44,62.82,47.01,17678.7
2015/1/27,109.14,50.47,93.97,24.38,105.16,100.9,37.36,153.67,34.19,163.63,54.56,62.56,42.66,17387.2
2015/1/28,115.31,49.21,92.67,23.84,104.74,99.82,37.16,151.55,33.78,163.94,54.01,61.45,41.19,17191.4
2015/1/29,118.9,49.26,93.22,24.08,107.62,100.17,37.74,155.48,34.21,166.13,54.39,62.09,42.01,17416.8
2015/1/30,117.16,48.87,90.96,23.89,104.42,97.76,36.13,153.31,33.04,162.3,53.1,60.28,40.4,17164.9
2015/2/2,118.63,50.46,91.93,24.21,104.43,99.77,36.47,154.66,33.65,164.42,53.8,60.88,41.28,17361
2015/2/3,118.65,51.33,94.1,24.47,107.24,101.27,37.77,158.47,33.7,165.94,54.26,61.02,41.6,17666.4
2015/2/4,119.56,51.51,101.28,24.16,108.41,100.75,37.9,156.96,33.6,164.81,54.03,59.05,41.84,17673
2015/2/5,119.94,51.62,102.64,24.5,108.99,102.34,37.95,157.91,33.94,166.55,53.67,59.17,42.45,17884.9
2015/2/6,118.93,52.1,102.02,24.52,109.04,101.75,37.95,156.72,33.3,166.07,53.33,58.79,42.41,17824.3
2015/2/9,119.72,52.14,101.73,24.64,108.34,101.59,37.64,155.75,32.93,164.84,53.16,58.33,42.36,17729.2
2015/2/10,122.02,52.41,101.92,24.72,110.67,102.44,37.89,158.56,33.7,165.82,53.77,58.85,42.6,17868.8
2015/2/11,124.88,52.25,101.87,24.77,110.31,102.43,38.18,158.2,33.55,164.48,54.76,58.74,42.38,17862.1
2015/2/12,126.46,52.45,103.58,24.89,112.16,103.5,38.37,158.52,34.13,165.91,55.54,58.88,43.09,17972.4
2015/2/13,127.08,53.96,104.17,25.15,111.89,104.38,38.56,160.4,34.36,165.94,54.76,58.81,43.87,18019.3
2015/2/17,127.83,54.99,104.12,25.17,112,104,38.53,160.96,34.74,166.92,55.14,58.79,43.58,18047.6
2015/2/18,128.72,54.71,103.86,25.25,111.99,104.62,38.15,162.19,34.27,167.4,55.24,58.8,43.53,18029.8
2015/2/19,128.45,54.98,103.89,25.01,110.94,104.7,38.38,163.89,34.21,167.09,55.48,58.3,43.5,17985.8
2015/2/20,129.5,55.22,104.55,25.21,112.24,105.36,38.39,163.65,34.41,168.12,55.61,58.35,43.86,18140.4
2015/2/23,133,54.57,104.99,25.17,112.28,104.38,38.19,162.91,33.76,168.81,55.51,58.3,44.15,18116.8
2015/2/24,132.17,55.04,104.67,25.39,116.75,104.3,38.49,164.83,34.41,169.12,55.72,58.36,44.09,18209.2
2015/2/25,128.79,54.8,105.57,25.91,116.31,104.39,34.67,162.81,33.95,168.89,55.64,58.49,43.99,18224.6
2015/2/26,130.42,54.93,104.56,25.89,115.38,103.64,34.01,160.87,33.65,169.61,56.09,58.96,44.06,18214.4
2015/2/27,128.46,55.33,104.08,25.99,114.75,102.78,34.84,161.94,33.25,168.65,56.29,58.54,43.85,18132.7
2015/3/2,129.09,55.65,105.89,26.11,116.12,104.58,34.92,160.48,34.06,170.5,56.5,58.58,43.88,18288.6
2015/3/3,129.36,55.58,106.35,25.86,116.07,104.04,34.57,161.03,34.1,168.27,56.46,58.34,43.28,18203.4
2015/3/4,128.54,55.38,105.57,25.66,114.76,103.05,34.19,159.42,34.12,167.16,55.79,57.88,43.06,18096.9
2015/3/5,126.41,55.61,105.03,25.82,115.91,103.13,34,161.18,33.73,167.57,55.5,57.98,43.11,18135.7
2015/3/6,126.6,56,103.82,25.42,114.45,101.87,33.18,158.5,33.19,164.36,53.37,56.84,42.36,17856.8
2015/3/9,127.14,56.11,105.26,25.64,115.25,103.14,32.95,160.77,32.72,166.37,53.83,57.26,42.85,17995.7
2015/3/10,124.51,54.42,103.09,25.17,112.56,101.17,32.67,157.81,31.7,162.26,53.2,56.58,42.03,17662.9
2015/3/11,122.24,54.72,102.89,25.19,113.07,100.65,32.61,156.8,32.33,161.73,52.22,56.06,41.98,17635.4
2015/3/12,124.45,55.6,107.17,25.4,116.1,102.46,32.72,157.98,30.8,164.47,52.01,56.17,41.02,17895.2
2015/3/13,123.59,55.3,106.44,25.04,114.82,101.17,32.43,154.28,30.93,162.74,51.39,56.2,41.38,17749.3
2015/3/16,124.95,55.93,107.37,25.45,116.5,102.78,32.38,157.08,30.83,166.21,52.09,57.12,41.56,17977.4
2015/3/17,127.04,55.8,106.96,25.31,115.58,102.21,32.43,156.96,30.59,164.23,51.62,56.47,41.7,17849.1
2015/3/18,128.47,56.42,107.97,25.64,116.08,103.84,33.03,159.81,30.89,166.47,51.34,57.65,42.5,18076.2
2015/3/19,127.5,55.65,107.37,25.33,115.16,103.02,32.84,159.81,30.74,165.66,51.27,58.21,42.29,17959
2015/3/20,125.9,55.94,108.43,25.4,117.49,105.4,33.28,162.88,31.31,166.49,51.42,58.58,42.88,18127.7
2015/3/23,127.21,55.83,108.22,25.47,116.07,104.3,33.45,164.63,31.2,166.13,51.62,58.73,42.86,18116
2015/3/24,126.69,55.37,107.11,25.27,116.15,104.06,33.31,163,30.79,166.32,51.11,58.63,42.9,18011.1
2015/3/25,123.38,54.52,105,24.91,113.68,101.93,32.2,159.2,29.89,162.7,50.15,58.26,41.46,17718.5
2015/3/26,124.24,54.17,105.24,24.8,112.37,102.17,32.01,160.59,30.08,162.59,50,57.6,41.21,17678.2
2015/3/27,123.25,54.03,105.48,24.86,113.86,102.96,31.49,160.4,32,163.5,50.34,57.75,40.97,17712.7
2015/3/30,126.37,54.68,106.12,25.12,114.63,104.91,31.57,162.67,31.46,166.05,50.53,58.34,40.96,17976.3
2015/3/31,124.43,54.79,104.89,24.81,113.61,104.31,31.16,160.5,31.27,164.95,50.02,57.48,40.66,17776.1
2015/4/1,124.25,54.81,105.44,24.84,113.13,103.24,31.29,159.18,30.81,162.52,50.3,56.86,40.72,17698.2
2015/4/2,125.32,55.14,106,24.94,114.54,103.51,31.4,160.45,30.81,162.8,51.19,57.1,40.29,17763.2
2015/4/6,127.35,55.42,105.63,25.18,114.95,104.49,31.83,162.04,31.04,165.48,51.49,57.18,41.55,17880.8
2015/4/7,126.01,54.98,105.43,25.02,114.3,104.13,31.42,162.07,31.26,166.21,51.7,57.43,41.53,17875.4
2015/4/8,125.6,55.45,106.36,25.01,115.59,103.85,31.52,161.85,31.31,166.27,51.62,57.15,41.42,17902.5
2015/4/9,126.56,56.29,106.77,25.73,114.57,104.39,31.55,162.34,31.24,166.79,51.86,57.43,41.48,17958.7
2015/4/10,127.1,56.59,106.95,28.51,115.24,104.7,32.11,162.86,31.93,167.07,52.51,57.25,41.72,18057.7
2015/4/13,126.85,57.46,106.51,27.63,114.44,103.28,32.7,162.38,31.73,165.84,51.77,56.73,41.76,17977
2015/4/14,126.3,57.5,106.66,27.73,114.05,103.25,32.52,162.3,31.49,165.99,52.12,57.76,41.65,18036.7
2015/4/15,126.78,58.27,106.98,27.46,113.45,103.79,33.04,164.13,32.83,166.44,51.61,58.45,42.26,18112.6
2015/4/16,126.17,58.16,108.1,27.28,113.37,103.92,32.81,163.13,32.87,165.89,52.05,57.84,42.16,18105.8
2015/4/17,124.75,57.43,106.69,27.25,112.1,101.7,32.53,160.67,32.47,161.71,51.75,56.88,41.62,17826.3
2015/4/20,127.6,57.51,108.22,27.02,112.86,102.58,33.41,166.16,32.73,164.51,52.63,57.61,42.91,18034.9
2015/4/21,126.91,56.64,107.68,26.62,113.17,101.33,33.21,164.26,32.43,164,52.1,57.66,42.64,17949.6
2015/4/22,128.62,56.58,107.94,26.91,112.99,102.19,33.51,165.36,32.7,164.67,52.12,57.69,42.99,18038.3
2015/4/23,129.67,56.75,109,26.85,113.96,103.01,33.38,170.24,32.35,159.66,52.35,57.51,43.34,18058.7
2015/4/24,130.28,56.99,109.53,26.8,113.7,102.5,33.26,169.78,32.08,158.99,52.07,57.6,47.87,18080.1
2015/4/27,132.65,57,110.16,26.88,111.39,102.54,33.07,170.73,32.5,157.98,51.4,57.1,48.03,18038
2015/4/28,130.56,56.8,109.92,27.12,110.58,102.93,33.24,173.92,33.02,158.33,51.71,59.98,49.16,18110.1
2015/4/29,128.64,56.65,109.81,27.09,108.71,101.74,33.32,174.4,32.89,156.97,50.2,59.68,49.06,18035.5
2015/4/30,125.15,56.29,108.72,27.08,106.98,100.92,32.97,171.29,32.55,156.39,50.05,59.56,48.64,17840.5
2015/5/1,128.95,57.74,110.52,27.31,109.55,102.5,33.8,173.67,33.42,157.68,50.66,59.86,48.66,18024.1
2015/5/4,128.7,58.2,111.03,27.27,110.06,102.58,33.65,173.97,33.43,159.02,50.68,60.64,48.24,18070.4
2015/5/5,125.8,58,110.81,26.92,108.06,101.54,33.16,173.08,32.64,157.91,50.35,60.49,47.6,17928.2
2015/5/6,125.01,58.15,109.72,26.81,108.31,100.99,32.5,170.05,32.22,157.64,50.68,60.26,46.28,17842
2015/5/7,125.26,58.97,109.26,27.04,110.04,101.01,32.82,170.99,32.24,158.61,51.24,60.3,46.7,17924.1
2015/5/8,127.62,59.67,110.11,27.36,112.47,102.12,33.41,172.68,32.8,160.6,52.17,60.74,47.75,18191.1
2015/5/11,126.32,59.2,108.6,26.92,111.9,102.69,33.7,171.12,32.69,159.9,51.34,60,47.37,18105.2
2015/5/12,125.87,58.76,109.24,27.03,112.52,102.31,32.92,170.55,32.25,160.07,51.15,59.44,47.35,18068.2
2015/5/13,126.01,58.74,109.19,27.21,111.19,104.44,33.3,172.28,32.64,161.31,51,59.18,47.63,18060.5
2015/5/14,128.95,58.97,109.93,27.41,111.94,106.44,33.7,174.05,32.97,163.15,52.6,59.78,48.72,18252.2
2015/5/15,128.77,58.36,110.3,27.27,113.35,106.85,33.6,173.26,32.99,163.3,52.82,60.23,48.3,18272.6
2015/5/18,130.19,58.89,110.33,27.31,114.33,106.77,33.25,173.06,33.41,162.87,51.95,60.01,48.01,18298.9
2015/5/19,130.07,59.41,110.56,27.35,112.34,105.81,33.4,173.48,33.15,163.12,51.78,60.52,47.58,18312.4
2015/5/20,130.06,59.96,110.2,27.64,112.1,106.23,33.07,173.76,33.37,161.9,51.8,60.46,47.58,18285.4
2015/5/21,131.39,60.22,110.39,27.72,112.01,106.36,33.83,173.34,33.55,162.06,51.64,60.1,47.42,18285.7
2015/5/22,132.54,59.88,110.26,27.68,112.16,105.92,34.76,172.22,33.45,160.98,51.23,59.38,46.9,18232
2015/5/26,129.62,59.23,109.44,27.52,110.93,104.84,33.38,170.13,33.1,159.59,51.28,58.97,46.59,18041.5
2015/5/27,132.04,59.39,110.37,27.52,112.16,105.38,33.78,172,33.71,161.02,51.83,59.46,47.61,18163
2015/5/28,131.78,59.45,110.53,27.63,112.19,105.69,33.65,171.71,34.01,160.87,51.62,59.7,47.45,18126.1
2015/5/29,130.28,58.61,110.37,27.27,111.42,104.2,33.4,169.65,34.46,159.08,51.2,60.89,46.86,18010.7
2015/6/1,130.54,58.68,110.96,27.28,111.67,104.06,33.76,170.18,33.91,158.98,51.2,60.75,47.23,18040.4
2015/6/2,129.96,59.68,110.75,27.33,111.59,104.56,33.88,169.65,33.27,159.08,50.63,60.24,46.92,18011.9
2015/6/3,130.12,61.11,111.17,27.53,113.16,104.98,33.96,169.92,32.73,160.16,50.35,60.39,46.85,18076.3
2015/6/4,129.36,60.61,110.3,27.26,111.46,103.72,33.3,168.38,32.31,158.35,49.88,59.47,46.36,17905.6
2015/6/5,128.65,60.5,110.3,27.29,110.37,103.74,32.92,167.4,31.84,157.08,48.21,58.99,46.14,17849.5
2015/6/8,127.8,59.66,109.29,27.24,109.93,103.26,32.69,165.34,31.3,156.59,48.32,58.87,45.73,17766.6
2015/6/9,127.42,59.99,108.52,27.33,109.53,103.56,32.58,165.68,31.25,156.98,48.56,58.84,45.65,17764
2015/6/10,128.88,61.68,110,27.63,110.98,104.77,32.91,168.92,31.82,159.04,49.22,59.61,46.61,18000.4
2015/6/11,128.59,61.99,110.62,27.51,111.29,104.9,32.52,168.78,31.85,159.86,48.33,58.91,46.44,18039.4
2015/6/12,127.17,61.89,109.95,27.39,110.6,104.05,32.41,166.99,31.32,158.04,48.04,57.87,45.97,17898.8
2015/6/15,126.92,62.57,110.18,27.21,110.01,103.44,31.71,166.26,31.39,155.87,47.54,57.12,45.48,17791.2
2015/6/16,127.6,61.98,111.06,27.22,110.23,104.1,31.65,166.84,31.64,156.49,48.02,57.71,45.83,17904.5
2015/6/17,127.3,61.86,111.49,27.27,110.47,104.2,32.21,167.17,31.95,156.95,48.56,57.91,45.97,17935.7
2015/6/18,127.88,62.29,113.22,27.37,111.85,105.53,32.08,168.25,32.38,159.62,49.46,58.59,46.72,18115.8
2015/6/19,126.6,61.83,112.62,27.24,112.43,105.34,31.8,166.99,32.07,158.95,49.32,58.04,46.1,18015.9
2015/6/22,127.61,62.58,113.53,27.42,113.07,105.37,31.7,167.73,32.26,159.68,49.79,58.83,46.23,18119.8
2015/6/23,127.03,63.32,114.41,27.55,113.18,104.76,31.63,168.62,32.09,159.84,49.08,59.03,45.91,18144.1
2015/6/24,128.11,62.92,113.77,27.26,112.35,104.1,31.54,166.97,31.91,157.54,48.97,58.24,45.64,17966.1
2015/6/25,127.5,62.43,114.45,27.04,112.24,103.36,31.21,166.08,31.99,155.92,49.16,57.9,45.65,17890.4
2015/6/26,126.75,62.73,114.99,27.09,112.6,103.54,30.53,165.46,31.02,157.09,49.48,58.49,45.26,17946.7
2015/6/29,124.53,61.59,113.05,26.64,110.54,101.85,29.97,162.97,30.39,153.95,48.67,57.29,44.37,17596.3
2015/6/30,125.43,61.82,114.14,26.57,111.13,101.97,30.01,162.66,30.42,154.3,48.91,56.93,44.15,17619.5
2015/7/1,126.6,62.35,115.13,26.66,112.07,102.84,30.52,164.49,30.18,155.65,49.1,57.6,44.45,17757.9
2015/7/2,126.44,62.08,114.97,26.78,111.49,102.51,30.69,165.09,30.56,155.38,48.99,57.67,44.4,17730.1
2015/7/6,126,61.85,115.7,26.31,111.32,102.38,30.57,164.73,30.04,155.08,49.87,57.55,44.39,17683.6
2015/7/7,125.69,62.21,117.1,26.47,112.4,102.84,30.8,165,29.9,155.43,51.68,57.99,44.3,17776.9
2015/7/8,122.57,61.16,115.19,25.89,111,100.97,30.45,163.16,29.5,152.71,51.03,57.35,44.24,17515.4
2015/7/9,120.07,61.76,115.6,26.02,111.38,101.18,30.39,163.85,28.93,153.75,50.95,57.38,44.52,17548.6
2015/7/10,123.28,62.62,116.44,26.27,113.1,102.41,30.65,166.95,29.17,154.95,51.31,57.95,44.61,17760.4
2015/7/13,125.66,63.38,118.05,26.47,114.9,103.77,30.74,169.38,29.73,156.47,51.33,57.87,45.54,17977.7
2015/7/14,125.61,63.57,117.85,26.66,115.36,104.08,30.51,168.61,29.65,156.78,51.35,58.19,45.62,18053.6
2015/7/15,126.82,64.03,118.3,26.77,115.58,103.84,30.5,168.53,29.69,156,51.23,58.22,45.76,18050.2
2015/7/16,128.51,64.16,119.07,27.04,114.73,103.57,30.35,171,29.9,157.17,52.91,58.82,46.66,18120.2
2015/7/17,129.62,64.05,118.86,27.24,114.47,105.54,30.36,172.51,29.47,156.69,53.22,58.82,46.62,18086.4
2015/7/20,132.07,64.04,119.58,27.14,113.41,106.37,30.45,173.22,29.1,157.12,53.71,59,46.92,18100.4
2015/7/21,130.75,64,119.31,26.85,113.86,105.4,30.66,163.07,28.72,155.76,53.55,58.67,47.28,17919.3
2015/7/22,125.22,64.54,119.33,26.63,114.9,104.74,30.77,160.35,28.61,155.41,53.96,58.13,45.54,17851
2015/7/23,125.16,64.14,118.8,26.26,114.59,104.32,31.23,161.73,28.6,149.5,53.82,58.07,46.11,17731.9
2015/7/24,124.5,63.64,118.91,25.75,113.59,102.77,30.81,159.75,28.06,149.33,53.79,57.41,45.94,17568.5
2015/7/27,122.77,63.24,118.25,25.95,113.07,101.64,30.25,159.07,28.35,148.71,53.95,56.99,45.35,17440.6
2015/7/28,123.38,63.66,118.46,26.1,114.84,104.2,30.27,160.05,28.96,151.11,55.25,57.52,45.34,17630.3
2015/7/29,122.99,64.54,119.84,26.26,116.37,105.54,30.3,161.09,29.01,151.45,54.4,58.54,46.29,17751.4
2015/7/30,122.37,64.53,120.03,26.12,116.46,105.38,30.62,160.96,28.91,151.57,54.2,58.52,46.88,17746
2015/7/31,121.3,64.12,120,26.1,117.03,105.05,30.52,161.99,28.95,151.34,54.38,58.96,46.7,17689.9
2015/8/3,118.44,64.15,121.12,25.87,116.89,104.7,30.02,158.71,29.05,150.12,54.66,59.05,46.81,17598.2
2015/8/4,114.64,62.34,121.69,25.9,117.53,104.62,29.76,157.6,29.13,150.4,54.92,58.7,47.54,17550.7
2015/8/5,115.4,62.96,110.53,26.1,118,105.73,30.3,157.9,29.12,151.01,55.47,59.1,47.58,17540.5
2015/8/6,115.13,63.02,108.55,26.03,116.56,105.79,30.14,156.32,29.01,149.26,55.57,58.43,46.62,17419.8
2015/8/7,115.52,63.39,109.35,25.79,116.93,105.46,29.41,155.12,28.88,148.89,55.49,57.97,46.74,17373.4
2015/8/10,119.72,63.99,111,26.24,117.6,107.3,30.24,156.75,29.64,151.24,55.71,58.41,47.33,17615.2
2015/8/11,113.49,63.31,108,25.71,117.69,105.37,29.32,155.51,28.97,148.48,55.73,57.76,46.41,17402.8
2015/8/12,115.24,63.26,106.99,25.86,117.69,105.54,29.1,156.16,29.46,148.52,55.74,58.26,46.74,17402.5
2015/8/13,115.15,63.24,107.52,25.79,119.02,105.52,28.45,155.07,28.87,147.4,55.57,58.98,46.73,17408.2
2015/8/14,115.96,64.25,107.16,26.08,119.75,106.08,28.71,155.75,29.02,148.28,55.76,59.18,47,17477.4
2015/8/17,117.16,64.3,109.05,26.21,119.7,106.28,28.61,156.31,29.08,149.24,55.67,59.71,47.32,17545.2
2015/8/18,116.5,63.71,106.94,26.07,122.8,106.21,28.39,156.01,28.91,148.31,55.2,59.66,47.27,17511.3
2015/8/19,115.01,62.92,106.45,25.73,122.76,105.04,27.74,153.94,28.36,145.87,54.81,59.66,46.61,17348.7
2015/8/20,112.65,61.71,100.02,25.19,120.54,102.64,27.35,152.66,27.53,143.35,54.73,56.95,45.66,16990.7
2015/8/21,105.76,59.73,98.84,24.59,116.16,98.88,27.47,148.85,26.56,142.09,53.94,55.77,43.07,16459.8
2015/8/24,103.12,56.94,95.36,23.87,112.54,95.28,26.6,143.47,26.25,138.58,52.14,53.99,41.68,15871.3
2015/8/25,103.74,56.64,95.89,23.27,110.97,93.93,25.69,140.96,25.87,137.64,51.82,51.17,40.47,15666.4
2015/8/26,109.69,59.16,99.23,24.01,115.93,97.83,27.1,146.7,27.3,142.72,53.21,54.42,42.71,16285.5
2015/8/27,112.92,61.11,102.17,25.01,117.66,99.89,27.79,148.54,27.72,143.9,53.71,54.95,43.9,16654.8
2015/8/28,113.29,61,102.48,25.16,117.52,100.02,28.03,147.98,28.42,144.21,54.17,55.37,43.93,16643
2015/8/31,112.76,60.34,101.88,24.82,116.46,99.27,28.06,147.89,28.54,142.14,53.58,53.85,43.52,16528
2015/9/1,107.72,58.73,99.51,23.88,113.07,95.96,27.81,142.68,27.82,138.5,52.03,52.53,41.82,16058.3
2015/9/2,112.34,59.1,101.89,24.57,116.48,98.01,28,145.05,28.6,141.24,53.13,52.98,43.36,16351.4
2015/9/3,110.37,59.45,101.99,24.51,116.6,98.57,28.13,146.78,29.08,141.74,53.59,52.65,43.5,16374.8
2015/9/4,109.27,58.08,100.97,24,114.42,96.59,26.99,143.7,28.52,139.84,52.38,51.59,42.61,16102.4
2015/9/8,112.31,59.24,104.01,24.96,116.43,99.81,27.59,147.23,29.5,143.43,53.49,52.69,43.89,16492.7
2015/9/9,110.15,58.53,101.91,24.55,113.97,98.86,27.26,145.05,29.24,140.86,53.02,51.93,43.07,16253.6
2015/9/10,112.57,58.22,102.6,24.68,114.49,99.55,27.33,146.2,29.27,140.78,53.27,52.72,43.29,16330.4
2015/9/11,114.21,58.33,104.48,24.95,115.44,99.62,27.15,147.37,29.47,141.26,52.59,52.09,43.48,16433.1
2015/9/14,115.31,58,103.82,24.77,114.73,99.22,27.04,145.65,29.39,140.81,52.45,52.34,43.04,16371
2015/9/15,116.28,58.65,103.43,25.3,116.18,100.32,27.11,147.53,29.73,143.6,54.11,53.55,43.98,16599.8
2015/9/16,116.41,58.9,103.96,25.93,117.82,100.96,28.47,148.41,29.77,144.2,55.36,53.87,44.3,16739.9
2015/9/17,113.92,58.43,104.2,25.35,117.91,100.53,27.57,148.14,29.71,142.95,54.69,53.96,44.25,16674.7
2015/9/18,113.45,57.78,102.84,24.8,115.12,98.04,26.54,144.51,29.02,139.62,54.05,52.13,43.48,16384.6
2015/9/21,115.21,58.03,103.41,25.09,116.58,97.74,26.44,146.48,29.16,140.04,54.79,50.98,44.11,16510.2
2015/9/22,113.4,57.28,102.49,25.11,115.8,96.04,25.65,144.43,28.67,138.02,54.2,50.74,43.9,16330.5
2015/9/23,114.32,57.1,101.57,25.14,116.17,94.59,25.49,143.66,28.74,137.66,54.4,51.03,43.87,16279.9
2015/9/24,115,56.9,100.62,24.91,116.34,93.62,25.26,144.41,28.48,137.58,54.61,50.59,43.91,16201.3
2015/9/25,114.71,57.54,100.3,24.92,116.74,93.52,25.01,145.42,28.81,139.56,54.79,49.6,43.94,16314.7
2015/9/28,112.44,55.66,98.49,24.31,114.1,91.59,24.57,142.52,28.76,138.38,54.63,48.42,43.29,16001.9
2015/9/29,109.06,55.72,99.42,24.57,112.91,92.52,24.65,142.47,29.24,141.55,54.23,48.65,43.44,16049.1
2015/9/30,110.3,56.82,102.2,25.22,115.49,94.69,25.61,144.97,30.14,141.77,54.4,49.39,44.26,16284.7
2015/10/1,109.58,56.92,102.67,25.19,117.03,94.71,25.35,143.59,30,140.8,54.22,49.37,44.61,16272
2015/10/2,110.38,57.19,103,25.47,117.81,96.54,26.07,144.58,30.51,143.2,54.86,50.14,45.57,16472.4
2015/10/5,110.78,58.28,103.85,26.82,119.2,98.38,27.18,149.04,31.21,146.32,55.73,51.23,46.63,16776.4
2015/10/6,111.31,57.68,103.77,27.29,118.68,98.21,28,148.78,31.74,145.79,55.41,49.8,46.75,16790.2
2015/10/7,110.78,57.82,103.39,27.77,119.65,99.49,28.01,150.09,32.315,147.54,55.9,50.95,46.8,16912.3
2015/10/8,109.5,58.24,104.61,28.03,121.06,101.07,29.18,152.28,32.52,149.48,56.37,51.02,47.45,17050.8
2015/10/9,112.12,58.19,105.56,28.07,121.33,101.16,29.3,152.39,32.14,149.9,56.81,50.95,47.11,17084.5
2015/10/12,111.6,58.68,106.35,28.09,121.9,101.5,29.3,151.14,32.21,150.06,57.46,50.71,47,17131.9
2015/10/13,111.79,58.69,106.59,27.87,121.61,99.82,29.23,149.62,32.04,149.11,57.62,49.47,46.89,17081.9
2015/10/14,110.21,58.03,105.73,27.6,120.27,98.26,29.42,150.01,32.8,148.32,57.55,49.54,46.68,16924.8
2015/10/15,111.86,59.19,107.89,28.03,121.81,98.5,28.77,150.09,32.75,149.19,57.87,50.72,47.01,17141.8
2015/10/16,111.04,60,108.24,28.98,122.74,97.03,28.86,150.39,33.04,148.7,58.72,51.48,47.51,17216
2015/10/19,111.73,60,109.47,28.99,123.1,97.18,28.98,149.22,33.59,148,59.66,51.4,47.62,17230.5
2015/10/20,113.77,60.27,109.84,28.78,122.85,98.28,28.56,140.64,33.44,149.11,59.74,50.39,47.77,17217.1
2015/10/21,113.76,60.23,110.09,28.85,123.3,98.77,28.23,140.92,33.37,149.82,59.84,50.59,47.2,17168.6
2015/10/22,115.5,60.75,113.25,29.58,124.36,102.58,28.77,144.09,34.4,156,61.4,52.01,48.03,17489.2
2015/10/23,119.08,61.28,113.09,29.51,124.61,103.13,29.03,144.68,34.9,155.79,61.05,52.88,52.87,17646.7
2015/10/26,115.28,61.16,113.52,29.55,125.01,102.78,28.07,143.66,34.59,156.54,61.4,52.91,54.25,17623.1
2015/10/27,114.55,60.92,113.77,29.46,124.47,102.45,27.45,137.86,34.47,156.73,61.06,53.47,53.69,17581.4
2015/10/28,119.27,63.89,114.34,29.39,123.82,103.58,27.98,140.83,34.71,158.08,61.44,55.1,53.98,17779.5
2015/10/29,120.53,63.49,115.04,29.34,123.63,102.94,27.37,140.55,34.03,157.61,61.53,54.87,53.36,17755.8
2015/10/30,119.5,63.06,113.74,28.92,123.64,103.28,26.96,140.08,33.86,157.21,60.47,54.66,52.64,17663.5
2015/11/2,121.18,63.74,115.04,29.4,124.41,104.18,13.83,140.37,34.11,159.92,60.5,55.11,53.24,17828.8
2015/11/3,122.57,60.96,115.54,29.59,125.66,103.65,14.29,141.88,34.31,158.75,57.85,55.11,54.15,17918.2
2015/11/4,122,60.8,113.25,29.54,125.38,103.37,14.14,141.63,34.15,158.91,58.03,55.53,54.4,17867.6
2015/11/5,120.92,62,113,29.64,125.72,103.6,14.05,139.89,34,158.99,58.05,55.05,54.38,17863.4
2015/11/6,121.06,61.93,115.67,29.92,125.98,104,14.01,138.25,33.84,159.26,57.09,54.61,54.92,17910.3
2015/11/9,120.57,61.21,116.42,29.75,124.5,102.71,13.87,135.31,33.35,157.47,57.08,54.24,54.16,17730.5
2015/11/10,116.77,61.35,117.42,30.12,125.26,102.4,14.12,135.47,33.21,157.59,56.79,54.43,53.51,17758.2
2015/11/11,116.11,60.67,116.52,30.67,124.71,103.26,13.92,135.02,32.86,159.05,57.21,53.72,53.65,17702.2
2015/11/12,115.72,59.38,116.21,30.16,123.81,101.97,13.31,133.04,32.4,156.3,56.76,53.03,53.32,17448.1
2015/11/13,112.34,59.31,114.84,30.28,120,101.08,13.11,131.75,32.11,155.65,56.28,53.03,52.84,17245.2
2015/11/16,114.18,60.66,115.92,30.36,120.84,102.96,13.35,133.71,32.1,158.21,56.77,53.7,53.77,17483
2015/11/17,113.69,61,116.13,30.32,126.18,102.29,13.28,133.82,32.64,157.03,56.68,53.71,52.97,17489.5
2015/11/18,117.29,61.96,118.14,30.52,126.54,104.06,13.64,135.82,33.16,157.39,57.06,54.23,53.85,17737.2
2015/11/19,118.78,61.98,118.71,30.27,126.86,105.04,13.79,136.74,34.3,158.38,57.46,54.28,53.94,17732.8
